candidate_id,gate_ok_2y_proxy,score_proxy,short_penalty_proxy,long_diff_2y_vs_OV_proxy,mom20_thr,mom60_thr,rv20_cap,dd60_cap,enter_days,exit_days,1m_ret_proxy,2m_ret_proxy,3m_ret_proxy,4m_ret_proxy,5m_ret_proxy,6m_ret_proxy,1y_ret_proxy,2y_ret_proxy
D6-0052,False,-10890.643385198307,698.4902613872955,-192.15312381101216,2.0,0.0,6.0,20.0,3,1,68.71824388263808,121.96913627683531,122.4690128591337,134.30852220314554,285.7812231074603,279.5833247906961,634.9978718891397,656.7172761889876
D6-0061,False,-10890.643385198307,698.4902613872955,-192.15312381101216,2.0,0.0,6.0,30.0,3,1,68.71824388263808,121.96913627683531,122.4690128591337,134.30852220314554,285.7812231074603,279.5833247906961,634.9978718891397,656.7172761889876
D6-0070,False,-10890.643385198307,698.4902613872955,-192.15312381101216,2.0,0.0,6.0,40.0,3,1,68.71824388263808,121.96913627683531,122.4690128591337,134.30852220314554,285.7812231074603,279.5833247906961,634.9978718891397,656.7172761889876
D6-0079,False,-10890.643385198307,698.4902613872955,-192.15312381101216,2.0,0.0,6.0,50.0,3,1,68.71824388263808,121.96913627683531,122.4690128591337,134.30852220314554,285.7812231074603,279.5833247906961,634.9978718891397,656.7172761889876
D6-0088,False,-10890.643385198307,698.4902613872955,-192.15312381101216,2.0,0.0,6.0,60.0,3,1,68.71824388263808,121.96913627683531,122.4690128591337,134.30852220314554,285.7812231074603,279.5833247906961,634.9978718891397,656.7172761889876
D6-0232,False,-10890.643385198307,698.4902613872955,-192.15312381101216,2.0,2.0,6.0,20.0,3,1,68.71824388263808,121.96913627683531,122.4690128591337,134.30852220314554,285.7812231074603,279.5833247906961,634.9978718891397,656.7172761889876
D6-0241,False,-10890.643385198307,698.4902613872955,-192.15312381101216,2.0,2.0,6.0,30.0,3,1,68.71824388263808,121.96913627683531,122.4690128591337,134.30852220314554,285.7812231074603,279.5833247906961,634.9978718891397,656.7172761889876
D6-0250,False,-10890.643385198307,698.4902613872955,-192.15312381101216,2.0,2.0,6.0,40.0,3,1,68.71824388263808,121.96913627683531,122.4690128591337,134.30852220314554,285.7812231074603,279.5833247906961,634.9978718891397,656.7172761889876
D6-0259,False,-10890.643385198307,698.4902613872955,-192.15312381101216,2.0,2.0,6.0,50.0,3,1,68.71824388263808,121.96913627683531,122.4690128591337,134.30852220314554,285.7812231074603,279.5833247906961,634.9978718891397,656.7172761889876
D6-0268,False,-10890.643385198307,698.4902613872955,-192.15312381101216,2.0,2.0,6.0,60.0,3,1,68.71824388263808,121.96913627683531,122.4690128591337,134.30852220314554,285.7812231074603,279.5833247906961,634.9978718891397,656.7172761889876
D6-0412,False,-10890.783795133177,698.5594441689102,-192.22435096426693,2.0,4.0,6.0,20.0,3,1,68.718243882638,121.96913627683531,122.46901285913378,134.30852220314557,285.7812231074604,279.5833247906962,634.9286891075246,656.6460490357329
D6-0421,False,-10890.783795133177,698.5594441689102,-192.22435096426693,2.0,4.0,6.0,30.0,3,1,68.718243882638,121.96913627683531,122.46901285913378,134.30852220314557,285.7812231074604,279.5833247906962,634.9286891075246,656.6460490357329
D6-0430,False,-10890.783795133177,698.5594441689102,-192.22435096426693,2.0,4.0,6.0,40.0,3,1,68.718243882638,121.96913627683531,122.46901285913378,134.30852220314557,285.7812231074604,279.5833247906962,634.9286891075246,656.6460490357329
D6-0439,False,-10890.783795133177,698.5594441689102,-192.22435096426693,2.0,4.0,6.0,50.0,3,1,68.718243882638,121.96913627683531,122.46901285913378,134.30852220314557,285.7812231074604,279.5833247906962,634.9286891075246,656.6460490357329
D6-0448,False,-10890.783795133177,698.5594441689102,-192.22435096426693,2.0,4.0,6.0,60.0,3,1,68.718243882638,121.96913627683531,122.46901285913378,134.30852220314557,285.7812231074604,279.5833247906962,634.9286891075246,656.6460490357329
D6-0592,False,-10890.941750733957,698.6372720508458,-192.30447868311103,2.0,6.0,6.0,20.0,3,1,68.71824388263805,121.96913627683531,122.46901285913374,134.30852220314554,285.78122310746045,279.58332479069605,634.8508612255891,656.5659213168888
D6-0601,False,-10890.941750733957,698.6372720508458,-192.30447868311103,2.0,6.0,6.0,30.0,3,1,68.71824388263805,121.96913627683531,122.46901285913374,134.30852220314554,285.78122310746045,279.58332479069605,634.8508612255891,656.5659213168888
D6-0610,False,-10890.941750733957,698.6372720508458,-192.30447868311103,2.0,6.0,6.0,40.0,3,1,68.71824388263805,121.96913627683531,122.46901285913374,134.30852220314554,285.78122310746045,279.58332479069605,634.8508612255891,656.5659213168888
D6-0619,False,-10890.941750733957,698.6372720508458,-192.30447868311103,2.0,6.0,6.0,50.0,3,1,68.71824388263805,121.96913627683531,122.46901285913374,134.30852220314554,285.78122310746045,279.58332479069605,634.8508612255891,656.5659213168888
D6-0628,False,-10890.941750733957,698.6372720508458,-192.30447868311103,2.0,6.0,6.0,60.0,3,1,68.71824388263805,121.96913627683531,122.46901285913374,134.30852220314554,285.78122310746045,279.58332479069605,634.8508612255891,656.5659213168888
D6-0772,False,-10891.101810259177,698.7161365784086,-192.38567368076872,4.0,0.0,6.0,20.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-0781,False,-10891.101810259177,698.7161365784086,-192.38567368076872,4.0,0.0,6.0,30.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-0790,False,-10891.101810259177,698.7161365784086,-192.38567368076872,4.0,0.0,6.0,40.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-0799,False,-10891.101810259177,698.7161365784086,-192.38567368076872,4.0,0.0,6.0,50.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-0808,False,-10891.101810259177,698.7161365784086,-192.38567368076872,4.0,0.0,6.0,60.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-0952,False,-10891.101810259177,698.7161365784086,-192.38567368076872,4.0,2.0,6.0,20.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-0961,False,-10891.101810259177,698.7161365784086,-192.38567368076872,4.0,2.0,6.0,30.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-0970,False,-10891.101810259177,698.7161365784086,-192.38567368076872,4.0,2.0,6.0,40.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-0979,False,-10891.101810259177,698.7161365784086,-192.38567368076872,4.0,2.0,6.0,50.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-0988,False,-10891.101810259177,698.7161365784086,-192.38567368076872,4.0,2.0,6.0,60.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1492,False,-10891.101810259177,698.7161365784086,-192.38567368076872,6.0,0.0,6.0,20.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1501,False,-10891.101810259177,698.7161365784086,-192.38567368076872,6.0,0.0,6.0,30.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1510,False,-10891.101810259177,698.7161365784086,-192.38567368076872,6.0,0.0,6.0,40.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1519,False,-10891.101810259177,698.7161365784086,-192.38567368076872,6.0,0.0,6.0,50.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1528,False,-10891.101810259177,698.7161365784086,-192.38567368076872,6.0,0.0,6.0,60.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1672,False,-10891.101810259177,698.7161365784086,-192.38567368076872,6.0,2.0,6.0,20.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1681,False,-10891.101810259177,698.7161365784086,-192.38567368076872,6.0,2.0,6.0,30.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1690,False,-10891.101810259177,698.7161365784086,-192.38567368076872,6.0,2.0,6.0,40.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1699,False,-10891.101810259177,698.7161365784086,-192.38567368076872,6.0,2.0,6.0,50.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1708,False,-10891.101810259177,698.7161365784086,-192.38567368076872,6.0,2.0,6.0,60.0,3,1,68.71824388263816,121.9691362768355,122.46901285913397,134.3085222031458,285.78122310746085,279.5833247906964,634.7719966980249,656.4847263192311
D6-1132,False,-10891.242177044103,698.7852980991843,-192.45687894491778,4.0,4.0,6.0,20.0,3,1,68.71824388263803,121.96913627683527,122.46901285913366,134.3085222031455,285.7812231074603,279.583324790696,634.7028351772511,656.413521055082
D6-1141,False,-10891.242177044103,698.7852980991843,-192.45687894491778,4.0,4.0,6.0,30.0,3,1,68.71824388263803,121.96913627683527,122.46901285913366,134.3085222031455,285.7812231074603,279.583324790696,634.7028351772511,656.413521055082
D6-1150,False,-10891.242177044103,698.7852980991843,-192.45687894491778,4.0,4.0,6.0,40.0,3,1,68.71824388263803,121.96913627683527,122.46901285913366,134.3085222031455,285.7812231074603,279.583324790696,634.7028351772511,656.413521055082
D6-1159,False,-10891.242177044103,698.7852980991843,-192.45687894491778,4.0,4.0,6.0,50.0,3,1,68.71824388263803,121.96913627683527,122.46901285913366,134.3085222031455,285.7812231074603,279.583324790696,634.7028351772511,656.413521055082
D6-1168,False,-10891.242177044103,698.7852980991843,-192.45687894491778,4.0,4.0,6.0,60.0,3,1,68.71824388263803,121.96913627683527,122.46901285913366,134.3085222031455,285.7812231074603,279.583324790696,634.7028351772511,656.413521055082
D6-1852,False,-10891.242177044103,698.7852980991843,-192.45687894491778,6.0,4.0,6.0,20.0,3,1,68.71824388263803,121.96913627683527,122.46901285913366,134.3085222031455,285.7812231074603,279.583324790696,634.7028351772511,656.413521055082
D6-1861,False,-10891.242177044103,698.7852980991843,-192.45687894491778,6.0,4.0,6.0,30.0,3,1,68.71824388263803,121.96913627683527,122.46901285913366,134.3085222031455,285.7812231074603,279.583324790696,634.7028351772511,656.413521055082
D6-1870,False,-10891.242177044103,698.7852980991843,-192.45687894491778,6.0,4.0,6.0,40.0,3,1,68.71824388263803,121.96913627683527,122.46901285913366,134.3085222031455,285.7812231074603,279.583324790696,634.7028351772511,656.413521055082
D6-1879,False,-10891.242177044103,698.7852980991843,-192.45687894491778,6.0,4.0,6.0,50.0,3,1,68.71824388263803,121.96913627683527,122.46901285913366,134.3085222031455,285.7812231074603,279.583324790696,634.7028351772511,656.413521055082
D6-1888,False,-10891.242177044103,698.7852980991843,-192.45687894491778,6.0,4.0,6.0,60.0,3,1,68.71824388263803,121.96913627683527,122.46901285913366,134.3085222031455,285.7812231074603,279.583324790696,634.7028351772511,656.413521055082
D6-1312,False,-10891.400084102901,698.8631020635142,-192.5369820393853,4.0,6.0,6.0,20.0,3,1,68.71824388263812,121.96913627683541,122.46901285913387,134.30852220314563,285.7812231074606,279.5833247906962,634.62503121292,656.3334179606145
D6-1321,False,-10891.400084102901,698.8631020635142,-192.5369820393853,4.0,6.0,6.0,30.0,3,1,68.71824388263812,121.96913627683541,122.46901285913387,134.30852220314563,285.7812231074606,279.5833247906962,634.62503121292,656.3334179606145
D6-1330,False,-10891.400084102901,698.8631020635142,-192.5369820393853,4.0,6.0,6.0,40.0,3,1,68.71824388263812,121.96913627683541,122.46901285913387,134.30852220314563,285.7812231074606,279.5833247906962,634.62503121292,656.3334179606145
D6-1339,False,-10891.400084102901,698.8631020635142,-192.5369820393853,4.0,6.0,6.0,50.0,3,1,68.71824388263812,121.96913627683541,122.46901285913387,134.30852220314563,285.7812231074606,279.5833247906962,634.62503121292,656.3334179606145
D6-1348,False,-10891.400084102901,698.8631020635142,-192.5369820393853,4.0,6.0,6.0,60.0,3,1,68.71824388263812,121.96913627683541,122.46901285913387,134.30852220314563,285.7812231074606,279.5833247906962,634.62503121292,656.3334179606145
D6-2032,False,-10891.400084102901,698.8631020635142,-192.5369820393853,6.0,6.0,6.0,20.0,3,1,68.71824388263812,121.96913627683541,122.46901285913387,134.30852220314563,285.7812231074606,279.5833247906962,634.62503121292,656.3334179606145
D6-2041,False,-10891.400084102901,698.8631020635142,-192.5369820393853,6.0,6.0,6.0,30.0,3,1,68.71824388263812,121.96913627683541,122.46901285913387,134.30852220314563,285.7812231074606,279.5833247906962,634.62503121292,656.3334179606145
D6-2050,False,-10891.400084102901,698.8631020635142,-192.5369820393853,6.0,6.0,6.0,40.0,3,1,68.71824388263812,121.96913627683541,122.46901285913387,134.30852220314563,285.7812231074606,279.5833247906962,634.62503121292,656.3334179606145
D6-2059,False,-10891.400084102901,698.8631020635142,-192.5369820393853,6.0,6.0,6.0,50.0,3,1,68.71824388263812,121.96913627683541,122.46901285913387,134.30852220314563,285.7812231074606,279.5833247906962,634.62503121292,656.3334179606145
D6-2068,False,-10891.400084102901,698.8631020635142,-192.5369820393853,6.0,6.0,6.0,60.0,3,1,68.71824388263812,121.96913627683541,122.46901285913387,134.30852220314563,285.7812231074606,279.5833247906962,634.62503121292,656.3334179606145
D6-2977,False,-10908.092138441838,725.7820676680232,-182.31007077381423,10.0,0.0,7.0,20.0,3,1,68.71824388263812,121.9691362768355,119.26343312496397,130.9323457160711,280.3318034329338,274.22145460537484,625.0991116895036,666.5603292261856
D6-3157,False,-10908.092138441838,725.7820676680232,-182.31007077381423,10.0,2.0,7.0,20.0,3,1,68.71824388263812,121.9691362768355,119.26343312496397,130.9323457160711,280.3318034329338,274.22145460537484,625.0991116895036,666.5603292261856
D6-3337,False,-10908.232543133188,725.8503187139273,-182.38222441926098,10.0,4.0,7.0,20.0,3,1,68.71824388263808,121.96913627683541,119.26343312496397,130.9323457160712,280.33180343293395,274.2214546053751,625.0308606435991,666.4881755807388
D6-3517,False,-10909.843115392528,726.6332216222771,-183.20989377025228,10.0,6.0,7.0,20.0,3,1,68.71824388263808,121.96913627683541,119.26343312496392,130.932345716071,280.3318034329339,274.2214546053748,624.2479577352499,665.6605062297475
D6-3031,False,-10922.314284136832,733.1227264174133,-189.1915577194169,10.0,0.0,8.0,30.0,3,1,68.71824388263809,122.5022960669977,119.79009393896725,131.48703472846654,281.24534316152665,270.86203205707926,618.5898261432553,659.6788422805829
D6-3040,False,-10922.314284136832,733.1227264174133,-189.1915577194169,10.0,0.0,8.0,40.0,3,1,68.71824388263809,122.5022960669977,119.79009393896725,131.48703472846654,281.24534316152665,270.86203205707926,618.5898261432553,659.6788422805829
D6-3049,False,-10922.314284136832,733.1227264174133,-189.1915577194169,10.0,0.0,8.0,50.0,3,1,68.71824388263809,122.5022960669977,119.79009393896725,131.48703472846654,281.24534316152665,270.86203205707926,618.5898261432553,659.6788422805829
D6-3058,False,-10922.314284136832,733.1227264174133,-189.1915577194169,10.0,0.0,8.0,60.0,3,1,68.71824388263809,122.5022960669977,119.79009393896725,131.48703472846654,281.24534316152665,270.86203205707926,618.5898261432553,659.6788422805829
D6-3211,False,-10922.314284136832,733.1227264174133,-189.1915577194169,10.0,2.0,8.0,30.0,3,1,68.71824388263809,122.5022960669977,119.79009393896725,131.48703472846654,281.24534316152665,270.86203205707926,618.5898261432553,659.6788422805829
D6-3220,False,-10922.314284136832,733.1227264174133,-189.1915577194169,10.0,2.0,8.0,40.0,3,1,68.71824388263809,122.5022960669977,119.79009393896725,131.48703472846654,281.24534316152665,270.86203205707926,618.5898261432553,659.6788422805829
D6-3229,False,-10922.314284136832,733.1227264174133,-189.1915577194169,10.0,2.0,8.0,50.0,3,1,68.71824388263809,122.5022960669977,119.79009393896725,131.48703472846654,281.24534316152665,270.86203205707926,618.5898261432553,659.6788422805829
D6-3238,False,-10922.314284136832,733.1227264174133,-189.1915577194169,10.0,2.0,8.0,60.0,3,1,68.71824388263809,122.5022960669977,119.79009393896725,131.48703472846654,281.24534316152665,270.86203205707926,618.5898261432553,659.6788422805829
