Date,runtime_switch_loop.py Day End Equity,runtime_switch_loop.py PnL ($),runtime_switch_loop.py Return %,runtime_switch_loop.py Drawdown %,runtime_switch_loop_v2_controlplane.py Day End Equity,runtime_switch_loop_v2_controlplane.py PnL ($),runtime_switch_loop_v2_controlplane.py Return %,runtime_switch_loop_v2_controlplane.py Drawdown %,FEV1-0001 Day End Equity,FEV1-0001 PnL ($),FEV1-0001 Return %,FEV1-0001 Drawdown %,fev1_best Day End Equity,fev1_best PnL ($),fev1_best Return %,fev1_best Drawdown %
2023-01-27,9037.63,-126.79,-1.38,56.63,7263.58,-101.9,-1.38,56.88,7876.21,-110.49,-1.38,48.81,8497.02,-119.2,-1.38,47.08
2023-01-30,8300.09,-737.54,-8.16,60.17,6670.81,-592.77,-8.16,60.39,7233.45,-642.76,-8.16,52.99,7803.6,-693.42,-8.16,51.4
2023-01-31,8743.16,443.07,5.34,58.05,7026.91,356.1,5.34,58.28,7619.58,386.14,5.34,50.48,8220.17,416.57,5.34,48.8
2023-02-01,7360.8,-1382.36,-15.81,64.68,7466.14,439.23,6.25,55.67,8095.86,476.27,6.25,47.39,8733.98,513.81,6.25,45.6
2023-02-02,6874.0,-486.8,-6.61,67.02,8042.51,576.38,7.72,52.25,8720.85,624.99,7.72,43.32,9408.23,674.25,7.72,41.4
2023-02-03,7201.42,327.42,4.76,65.44,7638.97,-403.55,-5.02,54.65,8283.26,-437.59,-5.02,46.17,8936.16,-472.08,-5.02,44.34
2023-02-06,7570.61,369.18,5.13,63.67,7245.38,-393.59,-5.15,56.98,7856.48,-426.78,-5.15,48.94,8475.73,-460.42,-5.15,47.21
2023-02-07,6795.38,-775.23,-10.24,67.39,7831.05,585.68,8.08,53.51,8491.55,635.07,8.08,44.81,9160.86,685.13,8.08,42.94
2023-02-08,7296.77,501.39,7.38,64.99,7264.41,-566.64,-7.24,56.87,7877.11,-614.44,-7.24,48.81,8498.0,-662.87,-7.24,47.07
2023-02-09,7228.23,-68.54,-0.94,65.32,7745.92,481.51,6.63,54.01,8399.23,522.12,6.63,45.41,9061.27,563.27,6.63,43.56
2023-02-10,7577.39,349.17,4.83,63.64,7374.4,-371.52,-4.8,56.22,7996.38,-402.85,-4.8,48.03,8626.66,-434.61,-4.8,46.27
2023-02-13,7301.87,-275.53,-3.64,64.96,7646.41,272.01,3.69,54.6,8291.33,294.95,3.69,46.11,8944.87,318.2,3.69,44.29
2023-02-14,6811.04,-490.83,-6.72,67.32,8165.88,519.47,6.79,51.52,8854.62,563.29,6.79,42.45,9552.55,607.69,6.79,40.5
2023-02-15,6838.02,26.99,0.4,67.19,8128.67,-37.21,-0.46,51.74,8814.27,-40.35,-0.46,42.72,9509.02,-43.53,-0.46,40.77
2023-02-16,7264.23,426.21,6.23,65.14,7624.02,-504.66,-6.21,54.74,8267.05,-547.22,-6.21,46.27,8918.67,-590.35,-6.21,44.45
2023-02-17,7634.98,370.75,5.1,63.36,7232.01,-392.01,-5.14,57.06,7841.98,-425.07,-5.14,49.04,8460.09,-458.58,-5.14,47.31
2023-02-21,8365.46,730.48,9.57,59.86,7923.93,691.92,9.57,52.95,8592.26,750.28,9.57,44.16,9269.51,809.42,9.57,42.27
2023-02-22,8148.49,-216.97,-2.59,60.9,7718.41,-205.52,-2.59,54.17,8369.41,-222.85,-2.59,45.61,9029.09,-240.42,-2.59,43.76
2023-02-23,8656.54,508.05,6.23,58.46,8199.65,481.24,6.23,51.32,8891.23,521.83,6.23,42.22,9592.05,562.96,6.23,40.26
2023-02-24,8149.33,-507.21,-5.86,60.9,7719.21,-480.44,-5.86,54.17,8370.27,-520.96,-5.86,45.6,9030.02,-562.02,-5.86,43.76
2023-02-27,8326.21,176.88,2.17,60.05,7886.75,167.55,2.17,53.18,8551.95,181.68,2.17,44.42,9226.02,196.0,2.17,42.54
2023-02-28,8431.61,105.4,1.27,59.54,7986.59,99.83,1.27,52.58,8660.2,108.25,1.27,43.72,9342.81,116.79,1.27,41.81
2023-03-01,8382.66,-48.95,-0.58,59.78,7940.22,-46.37,-0.58,52.86,8609.92,-50.28,-0.58,44.04,9288.57,-54.24,-0.58,42.15
2023-03-02,8609.9,227.24,2.71,58.69,8155.46,215.24,2.71,51.58,8843.32,233.4,2.71,42.53,9540.36,251.8,2.71,40.58
2023-03-03,8988.04,378.15,4.39,56.87,8513.65,358.19,4.39,49.45,9231.72,388.4,4.39,40.0,9959.37,419.01,4.39,37.97
2023-03-06,9333.55,345.51,3.84,55.21,8840.93,327.27,3.84,47.51,9586.6,354.88,3.84,37.7,10342.22,382.85,3.84,35.59
2023-03-07,9033.55,-300.0,-3.21,56.65,8556.76,-284.17,-3.21,49.2,9278.47,-308.13,-3.21,39.7,10009.8,-332.42,-3.21,37.66
2023-03-08,9510.1,476.55,5.28,54.37,9008.16,451.4,5.28,46.52,9767.93,489.47,5.28,36.52,10537.85,528.05,5.28,34.37
2023-03-09,8958.84,-551.26,-5.8,57.01,8485.99,-522.17,-5.8,49.62,9201.73,-566.21,-5.8,40.2,9927.02,-610.84,-5.8,38.17
2023-03-10,8390.02,-568.82,-6.35,59.74,7947.19,-538.8,-6.35,52.82,8617.49,-584.24,-6.35,44.0,9296.72,-630.29,-6.35,42.1
2023-03-13,8761.23,371.2,4.42,57.96,8298.81,351.61,4.42,50.73,8998.75,381.27,4.42,41.52,9708.05,411.32,4.42,39.54
2023-03-14,9474.49,713.26,8.14,54.54,8974.42,675.62,8.14,46.72,9731.35,732.6,8.14,36.76,10498.39,790.34,8.14,34.61
2023-03-15,9062.92,-411.57,-4.34,56.51,8584.58,-389.84,-4.34,49.03,9308.63,-422.72,-4.34,39.5,10042.35,-456.04,-4.34,37.45
2023-03-16,9837.64,774.71,8.55,52.79,9318.4,733.82,8.55,44.68,10104.35,795.72,8.55,34.33,10900.78,858.44,8.55,32.11
2023-03-17,9730.87,-106.76,-1.09,53.31,9217.27,-101.13,-1.09,45.28,9994.69,-109.66,-1.09,35.04,10782.48,-118.3,-1.09,32.84
2023-03-20,10016.73,285.86,2.94,51.93,9488.04,270.77,2.94,43.67,10288.3,293.61,2.94,33.14,11099.23,316.75,2.94,30.87
2023-03-21,10072.1,55.37,0.55,51.67,9540.49,52.44,0.55,43.36,10345.17,56.87,0.55,32.77,11160.58,61.35,0.55,30.49
2023-03-22,10469.45,397.35,3.95,49.76,9916.87,376.38,3.95,41.12,10753.29,408.13,3.95,30.11,11600.88,440.3,3.95,27.75
2023-03-23,11395.8,926.35,8.85,45.32,10794.33,877.46,8.85,35.91,11704.76,951.46,8.85,23.93,12627.34,1026.46,8.85,21.35
2023-03-24,10633.78,-762.02,-6.69,48.97,10072.53,-721.8,-6.69,40.2,10922.08,-782.68,-6.69,29.02,11782.97,-844.37,-6.69,26.61
2023-03-27,10376.07,-257.72,-2.42,50.21,9828.42,-244.12,-2.42,41.65,10657.38,-264.71,-2.42,30.74,11497.4,-285.57,-2.42,28.39
2023-03-28,10066.5,-309.57,-2.98,51.7,9535.19,-293.23,-2.98,43.39,10339.41,-317.96,-2.98,32.8,11154.38,-343.02,-2.98,30.53
2023-03-29,10746.81,680.31,6.76,48.43,10179.59,644.41,6.76,39.56,11038.17,698.76,6.76,28.26,11908.21,753.83,6.76,25.83
2023-03-30,11258.33,511.52,4.76,45.98,10664.11,484.52,4.76,36.69,11563.56,525.38,4.76,24.85,12475.01,566.8,4.76,22.3
2023-03-31,11426.33,168.0,1.49,45.17,10823.24,159.13,1.49,35.74,11736.11,172.55,1.49,23.73,12661.16,186.15,1.49,21.14
2023-04-03,11138.18,-288.14,-2.52,46.55,10550.31,-272.93,-2.52,37.36,11440.15,-295.95,-2.52,25.65,12341.88,-319.28,-2.52,23.13
2023-04-04,10494.82,-643.37,-5.78,49.64,9940.9,-609.41,-5.78,40.98,10779.35,-660.81,-5.78,29.95,11628.98,-712.9,-5.78,27.57
2023-04-05,9957.51,-537.31,-5.12,52.22,9431.95,-508.95,-5.12,44.0,10227.47,-551.88,-5.12,33.53,11033.61,-595.38,-5.12,31.28
2023-04-06,9819.58,-137.93,-1.39,52.88,9301.3,-130.65,-1.39,44.78,10085.8,-141.67,-1.39,34.45,10880.77,-152.84,-1.39,32.23
2023-04-10,10270.49,450.91,4.59,50.72,9728.41,427.11,4.59,42.24,10548.93,463.14,4.59,31.44,11380.41,499.64,4.59,29.12
2023-04-11,10124.13,-146.35,-1.42,51.42,9589.78,-138.63,-1.42,43.06,10398.61,-150.32,-1.42,32.42,11218.24,-162.17,-1.42,30.13
2023-04-12,9586.6,-537.54,-5.31,54.0,9080.62,-509.16,-5.31,46.09,9846.5,-552.11,-5.31,36.01,10622.62,-595.63,-5.31,33.84
2023-04-13,9847.93,261.33,2.73,52.74,9328.15,247.53,2.73,44.62,10114.92,268.41,2.73,34.26,10912.18,289.57,2.73,32.04
2023-04-14,9755.87,-92.05,-0.93,53.19,9240.96,-87.19,-0.93,45.14,10020.37,-94.55,-0.93,34.88,10810.18,-102.0,-0.93,32.67
2023-04-17,9774.31,18.44,0.19,53.1,9258.42,17.47,0.19,45.03,10039.31,18.94,0.19,34.75,10830.62,20.43,0.19,32.54
2023-04-18,9905.6,131.28,1.34,52.47,9382.78,124.35,1.34,44.29,10174.15,134.84,1.34,33.88,10976.09,145.47,1.34,31.64
2023-04-19,9582.59,-323.01,-3.26,54.02,9076.82,-305.96,-3.26,46.11,9842.38,-331.77,-3.26,36.03,10618.17,-357.92,-3.26,33.87
2023-04-20,9534.94,-47.65,-0.5,54.25,9031.68,-45.13,-0.5,46.38,9793.44,-48.94,-0.5,36.35,10565.37,-52.8,-0.5,34.2
2023-04-21,9303.59,-231.35,-2.43,55.36,8812.54,-219.14,-2.43,47.68,9555.82,-237.62,-2.43,37.9,10309.02,-256.35,-2.43,35.79
2023-04-24,9158.0,-145.59,-1.56,56.06,8674.64,-137.9,-1.56,48.5,9406.29,-149.53,-1.56,38.87,10147.7,-161.32,-1.56,36.8
2023-04-25,8300.2,-857.8,-9.37,60.17,7862.11,-812.53,-9.37,53.32,8525.23,-881.06,-9.37,44.59,9197.2,-950.5,-9.37,42.72
2023-04-26,8383.84,83.64,1.01,59.77,7941.34,79.22,1.01,52.85,8611.14,85.91,1.01,44.04,9289.88,92.68,1.01,42.14
2023-04-27,8505.1,121.26,1.45,59.19,8056.2,114.86,1.45,52.17,8735.68,124.55,1.45,43.23,9424.24,134.36,1.45,41.3
2023-04-28,8930.86,425.76,5.01,57.15,8459.49,403.29,5.01,49.77,9172.99,437.31,5.01,40.39,9896.01,471.77,5.01,38.36
2023-05-01,9196.0,265.14,2.97,55.87,8710.64,251.15,2.97,48.28,9445.32,272.33,2.97,38.62,10189.81,293.8,2.97,36.53
2023-05-02,9013.43,-182.57,-1.99,56.75,8537.7,-172.93,-1.99,49.31,9257.8,-187.52,-1.99,39.83,9987.51,-202.3,-1.99,37.79
2023-05-03,8715.63,-297.8,-3.3,58.18,8255.62,-282.09,-3.3,50.99,8951.92,-305.88,-3.3,41.82,9657.52,-329.99,-3.3,39.85
2023-05-04,8559.15,-156.48,-1.8,58.93,8107.4,-148.22,-1.8,51.87,8791.2,-160.72,-1.8,42.87,9484.13,-173.39,-1.8,40.93
2023-05-05,9099.52,540.37,6.31,56.34,8619.25,511.85,6.31,48.83,9346.22,555.02,6.31,39.26,10082.9,598.77,6.31,37.2
2023-05-08,9186.47,86.95,0.96,55.92,8701.61,82.36,0.96,48.34,9435.53,89.31,0.96,38.68,10179.25,96.35,0.96,36.6
2023-05-09,8743.53,-442.95,-4.82,58.04,8282.04,-419.57,-4.82,50.83,8980.58,-454.95,-4.82,41.64,9688.43,-490.81,-4.82,39.66
2023-05-10,9000.2,256.68,2.94,56.81,8525.17,243.13,2.94,49.38,9244.21,263.64,2.94,39.92,9972.85,284.42,2.94,37.89
2023-05-11,8794.05,-206.16,-2.29,57.8,8329.89,-195.28,-2.29,50.54,9032.46,-211.75,-2.29,41.3,9744.41,-228.44,-2.29,39.31
2023-05-12,8783.71,-10.33,-0.12,57.85,8320.1,-9.79,-0.12,50.6,9021.85,-10.62,-0.12,41.37,9732.96,-11.45,-0.12,39.38
2023-05-15,9466.66,682.95,7.78,54.57,8967.01,646.9,7.78,46.76,9723.31,701.46,7.78,36.81,10489.71,756.75,7.78,34.67
2023-05-16,9429.04,-37.62,-0.4,54.75,8931.37,-35.63,-0.4,46.97,9684.68,-38.64,-0.4,37.06,10448.03,-41.68,-0.4,34.93
2023-05-17,10170.32,741.28,7.86,51.2,9633.53,702.15,7.86,42.8,10446.05,761.37,7.86,32.11,11269.42,821.39,7.86,29.81
2023-05-18,10883.29,712.97,7.01,47.78,10308.86,675.34,7.01,38.79,11178.35,732.3,7.01,27.35,12059.44,790.02,7.01,24.89
2023-05-19,10707.88,-175.4,-1.61,48.62,10142.72,-166.14,-1.61,39.78,10998.19,-180.16,-1.61,28.52,11865.08,-194.36,-1.61,26.1
2023-05-22,10780.23,72.34,0.68,48.27,10211.24,68.53,0.68,39.37,11072.49,74.31,0.68,28.04,11945.24,80.16,0.68,25.6
2023-05-23,10404.38,-375.85,-3.49,50.07,9855.24,-356.01,-3.49,41.49,10686.46,-386.04,-3.49,30.55,11528.78,-416.46,-3.49,28.2
2023-05-24,10785.82,381.44,3.67,48.24,10216.54,361.3,3.67,39.34,11078.24,391.78,3.67,28.0,11951.44,422.66,3.67,25.56
2023-05-25,12058.1,1272.28,11.8,42.14,11421.67,1205.13,11.8,32.19,12385.01,1306.77,11.8,19.51,13361.21,1409.77,11.8,16.78
2023-05-26,9698.68,-2359.42,-19.57,53.46,12886.55,1464.89,12.83,23.49,13973.45,1588.44,12.83,9.19,15074.85,1713.64,12.83,6.11
2023-05-30,9806.27,107.58,1.11,52.94,13559.43,672.88,5.22,19.5,14703.07,729.63,5.22,4.45,15861.99,787.14,5.22,1.21
2023-05-31,10492.03,685.77,6.99,49.65,12598.8,-960.63,-7.08,25.2,13661.43,-1041.65,-7.08,11.21,14738.23,-1123.75,-7.08,8.21
2023-06-01,9984.28,-507.75,-4.84,52.09,13271.68,672.87,5.34,21.2,14391.05,729.63,5.34,6.47,15525.37,787.14,5.34,3.3
2023-06-02,9908.74,-75.54,-0.76,52.45,13171.27,-100.41,-0.76,21.8,14282.18,-108.88,-0.76,7.18,15407.91,-117.46,-0.76,4.03
2023-06-05,9471.82,-436.92,-4.41,54.55,12590.49,-580.78,-4.41,25.25,13652.41,-629.76,-4.41,11.27,14728.51,-679.4,-4.41,8.27
2023-06-06,9780.18,308.35,3.26,53.07,13000.37,409.88,3.26,22.81,14096.87,444.45,3.26,8.38,15208.0,479.48,3.26,5.28
2023-06-07,10190.66,410.49,4.2,51.1,13546.01,545.64,4.2,19.58,14688.53,591.66,4.2,4.54,15846.3,638.3,4.2,1.3
2023-06-08,10500.71,310.04,3.04,49.61,13958.14,412.13,3.04,17.13,15135.42,446.89,3.04,1.64,16328.41,482.11,3.04,0.0
2023-06-09,10532.47,31.77,0.3,49.46,14000.37,42.22,0.3,16.88,15181.2,45.79,0.3,1.34,16377.8,49.4,0.3,0.0
2023-06-12,11566.43,1033.96,9.82,44.5,15374.76,1374.4,9.82,8.72,16671.52,1490.32,9.82,0.0,17985.59,1607.78,9.82,0.0
2023-06-13,12136.32,569.89,4.93,41.76,16132.29,757.53,4.93,4.22,17492.94,821.42,4.93,0.0,18871.75,886.17,4.93,0.0
2023-06-14,12496.53,360.21,2.97,40.04,16611.11,478.81,2.97,1.38,18012.14,519.2,2.97,0.0,19431.88,560.12,2.97,0.0
2023-06-15,12322.19,-174.35,-1.4,40.87,16379.36,-231.75,-1.4,2.75,17760.85,-251.3,-1.4,1.4,19160.77,-271.1,-1.4,1.4
2023-06-16,11915.64,-406.55,-3.3,42.82,15838.95,-540.4,-3.3,5.96,17174.86,-585.98,-3.3,4.65,18528.6,-632.17,-3.3,4.65
2023-06-20,11659.25,-256.39,-2.15,44.05,15498.15,-340.8,-2.15,7.99,16805.31,-369.55,-2.15,6.7,18129.93,-398.68,-2.15,6.7
2023-06-21,10826.05,-833.2,-7.15,48.05,14393.49,-1104.66,-7.13,14.54,15607.48,-1197.83,-7.13,13.35,16837.68,-1292.25,-7.13,13.35
2023-06-22,10756.85,-69.2,-0.64,48.38,14485.32,91.84,0.64,14.0,15707.06,99.58,0.64,12.8,16945.11,107.43,0.64,12.8
2023-06-23,11238.68,481.83,4.48,46.07,13819.75,-665.58,-4.59,17.95,14985.35,-721.71,-4.59,16.8,16166.51,-778.6,-4.59,16.8
2023-06-26,11073.54,-165.15,-1.47,46.86,13616.68,-203.07,-1.47,19.16,14765.15,-220.2,-1.47,18.03,15358.16,-808.35,-5.0,20.96
2023-06-27,10014.64,-1058.9,-9.56,51.94,12312.13,-1304.54,-9.58,26.9,13350.58,-1414.57,-9.58,25.88,15356.63,-1.54,-0.01,20.97
2023-06-28,10298.79,284.14,2.84,50.58,11965.02,-347.11,-2.82,28.96,12974.19,-376.39,-2.82,27.97,14923.68,-432.94,-2.82,23.2
2023-06-29,10252.15,-46.64,-0.45,50.81,12013.82,48.8,0.41,28.67,13027.11,52.92,0.41,27.68,14984.55,60.87,0.41,22.89
2023-06-30,9727.7,-524.46,-5.12,53.32,12620.0,606.18,5.05,25.07,13684.41,657.3,5.05,24.03,15740.62,756.07,5.05,19.0
2023-07-03,9569.16,-158.54,-1.63,54.08,12842.93,222.93,1.77,23.75,13926.14,241.73,1.77,22.68,16018.67,278.05,1.77,17.56
2023-07-05,10136.57,567.41,5.93,51.36,12069.91,-773.02,-6.02,28.34,13087.92,-838.22,-6.02,27.34,15054.5,-964.17,-6.02,22.53
2023-07-06,10537.69,401.12,3.96,49.43,11612.49,-457.41,-3.79,31.05,12591.93,-495.99,-3.79,30.09,14483.98,-570.52,-3.79,25.46
2023-07-07,10547.19,9.5,0.09,49.39,11622.96,10.47,0.09,30.99,12603.28,11.35,0.09,30.03,14497.04,13.06,0.09,25.4
2023-07-10,9935.49,-611.69,-5.8,52.32,10946.69,-676.27,-5.82,35.01,11869.97,-733.31,-5.82,34.1,13653.54,-843.5,-5.82,29.74
2023-07-11,9915.61,-19.88,-0.2,52.42,10967.14,20.45,0.19,34.89,11892.14,22.18,0.19,33.98,13679.05,25.51,0.19,29.61
2023-07-12,9331.87,-583.75,-5.89,55.22,11609.04,641.9,5.85,31.08,12588.18,696.04,5.85,30.11,14479.67,800.62,5.85,25.48
2023-07-13,8762.81,-569.06,-6.1,57.95,12322.86,713.82,6.15,26.84,13362.21,774.03,6.15,25.82,15370.01,890.34,6.15,20.9
2023-07-14,9119.11,356.3,4.07,56.24,11827.58,-495.28,-4.02,29.78,12825.16,-537.05,-4.02,28.8,14752.26,-617.75,-4.02,24.08
2023-07-17,8460.99,-658.11,-7.22,59.4,12685.15,857.57,7.25,24.69,13755.06,929.9,7.25,23.63,15821.88,1069.63,7.25,18.58
2023-07-18,8391.71,-69.28,-0.82,59.73,12794.98,109.83,0.87,24.03,13874.15,119.1,0.87,22.97,15958.87,136.99,0.87,17.87
2023-07-19,8703.44,311.73,3.71,58.24,12322.94,-472.04,-3.69,26.84,13362.3,-511.85,-3.69,25.82,15370.11,-588.76,-3.69,20.9
2023-07-20,9686.8,983.36,11.3,53.52,10951.02,-1371.92,-11.13,34.98,11874.66,-1487.64,-11.13,34.07,13658.94,-1711.17,-11.13,29.71
2023-07-21,9386.28,-300.53,-3.1,54.96,10609.15,-341.87,-3.12,37.01,11503.96,-370.7,-3.12,36.13,12974.7,-684.24,-5.01,33.23
2023-07-24,9490.17,103.9,1.11,54.46,10500.89,-108.26,-1.02,37.65,11386.57,-117.39,-1.02,36.78,12842.3,-132.4,-1.02,33.91
2023-07-25,8936.02,-554.16,-5.84,57.12,9885.74,-615.15,-5.86,41.31,10719.53,-667.04,-5.86,40.49,12198.96,-643.33,-5.01,37.22
2023-07-26,9396.19,460.18,5.15,54.91,9386.43,-499.3,-5.05,44.27,10178.12,-541.42,-5.05,43.49,11582.82,-616.14,-5.05,40.39
2023-07-27,8856.84,-539.35,-5.74,57.5,8845.88,-540.56,-5.76,47.48,9591.97,-586.15,-5.76,46.75,10915.78,-667.05,-5.76,43.83
2023-07-28,8223.58,-633.26,-7.15,60.54,9236.49,390.61,4.42,45.16,10015.53,423.56,4.42,44.4,11397.8,482.02,4.42,41.34
2023-07-31,8208.64,-14.95,-0.18,60.61,9267.47,30.98,0.34,44.98,10049.12,33.59,0.34,44.21,11436.03,38.23,0.34,41.15
2023-08-01,8126.73,-81.91,-1.0,61.0,9354.83,87.36,0.94,44.46,10143.85,94.73,0.94,43.68,11543.82,107.8,0.94,40.59
2023-08-02,9114.03,987.3,12.15,56.27,8230.06,-1124.77,-12.02,51.14,8924.21,-1219.64,-12.02,50.45,10155.86,-1387.97,-12.02,47.74
2023-08-03,9128.99,14.97,0.16,56.19,8243.57,13.52,0.16,51.06,8938.86,14.66,0.16,50.37,10172.54,16.68,0.16,47.65
2023-08-04,9282.36,153.37,1.68,55.46,8382.07,138.49,1.68,50.23,9089.04,150.17,1.68,49.54,10343.44,170.9,1.68,46.77
2023-08-07,8955.8,-326.57,-3.52,57.03,8087.17,-294.89,-3.52,51.99,8769.27,-319.76,-3.52,51.31,9979.54,-363.9,-3.52,48.64
2023-08-08,9371.43,415.63,4.64,55.03,8462.5,375.32,4.64,49.76,9176.25,406.98,4.64,49.06,10442.69,463.15,4.64,46.26
2023-08-09,9886.03,514.6,5.49,52.56,8927.18,464.68,5.49,47.0,9680.13,503.88,5.49,46.26,11016.11,573.42,5.49,43.31
2023-08-10,10024.57,138.55,1.4,51.9,9052.29,125.11,1.4,46.26,9815.79,135.66,1.4,45.5,11170.49,154.39,1.4,42.51
2023-08-11,10754.68,730.11,7.28,48.39,9711.58,659.29,7.28,42.34,10530.69,714.9,7.28,41.54,11984.06,813.57,7.28,38.33
2023-08-14,11633.91,879.23,8.18,44.17,10505.54,793.96,8.18,37.63,11391.61,860.92,8.18,36.76,12963.8,979.74,8.18,33.29
2023-08-15,12151.53,517.62,4.45,41.69,10972.95,467.41,4.45,34.85,11898.45,506.84,4.45,33.94,13540.58,576.79,4.45,30.32
2023-08-16,12850.16,698.63,5.75,38.34,11603.82,630.87,5.75,31.11,12582.52,684.08,5.75,30.14,14319.07,778.49,5.75,26.31
2023-08-17,12493.26,-356.9,-2.78,40.05,11281.54,-322.28,-2.78,33.02,12233.06,-349.46,-2.78,32.08,13921.37,-397.7,-2.78,28.36
2023-08-18,12592.73,99.47,0.8,39.57,11371.36,89.82,0.8,32.49,12330.46,97.4,0.8,31.54,14032.21,110.84,0.8,27.79
2023-08-21,13721.72,1128.99,8.97,34.16,12390.85,1019.49,8.97,26.43,13435.93,1105.48,8.97,25.41,15290.26,1258.05,8.97,21.31
2023-08-22,14109.36,387.64,2.83,32.3,12740.89,350.04,2.83,24.36,13815.5,379.57,2.83,23.3,15722.21,431.95,2.83,19.09
2023-08-23,13295.85,-813.51,-5.77,36.2,12006.28,-734.61,-5.77,28.72,13018.93,-796.57,-5.77,27.72,14152.91,-1569.31,-9.98,27.17
2023-08-24,14604.06,1308.21,9.84,29.92,13187.61,1181.33,9.84,21.7,14299.9,1280.97,9.84,20.61,14151.49,-1.42,-0.01,27.17
2023-08-25,14835.79,231.73,1.59,28.81,13396.87,209.25,1.59,20.46,14526.8,226.9,1.59,19.35,14376.04,224.55,1.59,26.02
2023-08-28,15348.81,513.03,3.46,26.35,13860.13,463.27,3.46,17.71,15029.14,502.34,3.46,16.56,14873.17,497.13,3.46,23.46
2023-08-29,16561.33,1212.52,7.9,20.53,14955.05,1094.92,7.9,11.21,16216.41,1187.27,7.9,9.97,16048.12,1174.94,7.9,17.41
2023-08-30,16802.05,240.72,1.45,19.38,15172.42,217.37,1.45,9.92,16452.11,235.7,1.45,8.66,16281.37,233.26,1.45,16.21
2023-08-31,17173.85,371.8,2.21,17.59,15508.16,335.74,2.21,7.93,16816.17,364.05,2.21,6.64,16641.65,360.28,2.21,14.36
2023-09-01,17265.48,91.63,0.53,17.15,15590.9,82.74,0.53,7.43,16905.89,89.72,0.53,6.14,16730.44,88.79,0.53,13.9
2023-09-05,17236.92,-28.56,-0.17,17.29,15565.11,-25.79,-0.17,7.59,16877.92,-27.96,-0.17,6.3,16702.76,-27.67,-0.17,14.04
2023-09-06,17688.53,451.62,2.62,15.12,15972.92,407.81,2.62,5.17,17320.13,442.21,2.62,3.84,17140.39,437.62,2.62,11.79
2023-09-07,18870.5,1181.97,6.68,9.45,17040.25,1067.33,6.68,0.0,18477.48,1157.35,6.68,0.0,18285.73,1145.34,6.68,5.9
2023-09-08,18523.39,-347.11,-1.84,11.12,16726.81,-313.44,-1.84,1.84,18137.6,-339.88,-1.84,1.84,17949.37,-336.35,-1.84,7.63
2023-09-11,18492.36,-31.04,-0.17,11.26,16698.78,-28.03,-0.17,2.0,18107.21,-30.39,-0.17,2.0,17919.3,-30.07,-0.17,7.78
2023-09-12,18117.14,-375.22,-2.03,13.06,16359.95,-338.83,-2.03,3.99,17739.81,-367.41,-2.03,3.99,17555.71,-363.59,-2.03,9.66
2023-09-13,18320.35,203.21,1.12,12.09,16543.46,183.5,1.12,2.92,17938.79,198.98,1.12,2.92,17752.62,196.92,1.12,8.64
2023-09-14,18711.61,391.26,2.14,10.21,16896.77,353.31,2.14,0.84,18321.9,383.11,2.14,0.84,18131.76,379.13,2.14,6.69
2023-09-15,17049.19,-1662.41,-8.88,18.19,15395.59,-1501.18,-8.88,9.65,16694.11,-1627.79,-8.88,9.65,16520.86,-1610.9,-8.88,14.98
2023-09-18,17228.52,179.33,1.05,17.33,15557.53,161.93,1.05,8.7,16869.7,175.59,1.05,8.7,16694.63,173.77,1.05,14.09
2023-09-19,16836.65,-391.87,-2.27,19.21,15203.66,-353.87,-2.27,10.78,16485.99,-383.71,-2.27,10.78,16314.9,-379.73,-2.27,16.04
2023-09-20,16104.48,-732.16,-4.35,22.72,14542.51,-661.15,-4.35,14.66,15769.07,-716.92,-4.35,14.66,15605.42,-709.48,-4.35,19.69
2023-09-21,15098.33,-1006.15,-6.25,27.55,13633.94,-908.57,-6.25,19.99,14783.87,-985.2,-6.25,19.99,14630.45,-974.97,-6.25,24.71
2023-09-22,15437.53,339.2,2.25,25.92,13940.25,306.3,2.25,18.19,15116.01,332.14,2.25,18.19,14959.14,328.69,2.25,23.02
2023-09-25,15659.38,221.85,1.44,24.86,14140.58,200.33,1.44,17.02,15333.24,217.23,1.44,17.02,15174.11,214.97,1.44,21.91
2023-09-26,14918.26,-741.12,-4.73,28.41,13471.34,-669.24,-4.73,20.94,14607.55,-725.69,-4.73,20.94,14455.96,-718.16,-4.73,25.61
2023-09-27,15317.29,399.03,2.67,26.5,13831.67,360.33,2.67,18.83,14998.27,390.72,2.67,18.83,14842.62,386.67,2.67,23.62
2023-09-28,16307.61,990.32,6.47,21.75,14725.93,894.27,6.47,13.58,15967.97,969.69,6.47,13.58,15802.25,959.63,6.47,18.68
2023-09-29,16446.09,138.48,0.85,21.08,14850.99,125.05,0.85,12.85,16103.57,135.6,0.85,12.85,15936.45,134.19,0.85,17.99
2023-10-02,16593.93,147.84,0.9,20.37,14984.48,133.5,0.9,12.06,16248.32,144.76,0.9,12.06,16079.7,143.25,0.9,17.25
2023-10-03,17624.57,1030.64,6.21,15.43,15915.16,930.68,6.21,6.6,17257.5,1009.18,6.21,6.6,17078.4,998.7,6.21,12.11
2023-10-04,16780.65,-843.92,-4.79,19.48,15153.09,-762.07,-4.79,11.07,16431.16,-826.34,-4.79,11.07,16260.63,-817.77,-4.79,16.32
2023-10-05,17090.87,310.22,1.85,17.99,15433.23,280.13,1.85,9.43,16734.92,303.76,1.85,9.43,16561.24,300.61,1.85,14.77
