rule,rule_size,final_equity,pnl,return_pct,maxdd_pct,active_days,exposure_pct,win_rate_when_active_pct,switches,delta_pnl_vs_baseline,delta_return_pct_vs_baseline,delta_maxdd_pct_vs_baseline,pnl_per_maxdd
SOXL_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.03 & SOXS_ret1_lag1_gt_0.01,3,11768.406877047268,1768.4068770472677,17.684068770472685,29.189595756917335,30,11.904761904761903,53.333333333333336,48,-26139.093368137423,-261.3909336813742,-10.801624803240507,60.58346582714122
SOXL_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.03 & SOXS_ret1_lag1_gt_0.02,3,11768.406877047268,1768.4068770472677,17.684068770472685,29.189595756917335,30,11.904761904761903,53.333333333333336,48,-26139.093368137423,-261.3909336813742,-10.801624803240507,60.58346582714122
SOXS_ret1_lag1_gt_0.01,1,11761.979417884482,1761.9794178844822,17.619794178844828,31.810067210748187,86,34.12698412698413,52.32558139534884,113,-26145.520827300206,-261.45520827300203,-8.181153349409655,55.39062228982444
SOXL_ret1_lag1_lt_-0.01 & SOXS_ret1_lag1_gt_0.01,2,11761.979417884482,1761.9794178844822,17.619794178844828,31.810067210748187,86,34.12698412698413,52.32558139534884,113,-26145.520827300206,-261.45520827300203,-8.181153349409655,55.39062228982444
SOXL_VolZ20_lag1_gt_0.5 & SOXL_MACD_hist_lag1_lt_0 & SOXL_ret1_lag1_lt_-0.03,3,11755.577525996363,1755.577525996363,17.555775259963635,31.701949030222586,25,9.920634920634921,56.00000000000001,38,-26151.922719188326,-261.5192271918832,-8.289271529935256,55.377589697173164
SOXS_VolZ20_lag1_gt_1.0 & SOXL_ret1_lag1_lt_-0.01,2,11524.309682233867,1524.3096822338666,15.243096822338664,29.373071954475797,33,13.095238095238097,48.484848484848484,58,-26383.190562950822,-263.8319056295082,-10.618148605682045,51.8947995836573
SOXS_VolZ20_lag1_gt_1.0 & SOXS_ret1_lag1_gt_0.01,2,11524.309682233867,1524.3096822338666,15.243096822338664,29.373071954475797,33,13.095238095238097,48.484848484848484,58,-26383.190562950822,-263.8319056295082,-10.618148605682045,51.8947995836573
SOXS_VolZ20_lag1_gt_0.5 & SOXS_VolZ20_lag1_gt_1.0 & SOXL_ret1_lag1_lt_-0.01,3,11524.309682233867,1524.3096822338666,15.243096822338664,29.373071954475797,33,13.095238095238097,48.484848484848484,58,-26383.190562950822,-263.8319056295082,-10.618148605682045,51.8947995836573
SOXS_VolZ20_lag1_gt_0.5 & SOXS_VolZ20_lag1_gt_1.0 & SOXS_ret1_lag1_gt_0.01,3,11524.309682233867,1524.3096822338666,15.243096822338664,29.373071954475797,33,13.095238095238097,48.484848484848484,58,-26383.190562950822,-263.8319056295082,-10.618148605682045,51.8947995836573
SOXS_VolZ20_lag1_gt_1.0 & SOXL_ret1_lag1_lt_-0.01 & SOXS_ret1_lag1_gt_0.01,3,11524.309682233867,1524.3096822338666,15.243096822338664,29.373071954475797,33,13.095238095238097,48.484848484848484,58,-26383.190562950822,-263.8319056295082,-10.618148605682045,51.8947995836573
SOXL_RSI14_lag1_lt_45 & SOXL_EMA20_lt_EMA50_lag1,2,11388.426366293494,1388.4263662934936,13.884263662934938,22.48301389592879,21,8.333333333333332,52.38095238095239,4,-26519.073878891195,-265.1907387889119,-17.508206664229053,61.75445928736934
SOXL_RSI14_lag1_lt_45 & SOXL_ATRpct_lag1_gt_q40 & SOXL_EMA20_lt_EMA50_lag1,3,11388.426366293494,1388.4263662934936,13.884263662934938,22.48301389592879,21,8.333333333333332,52.38095238095239,4,-26519.073878891195,-265.1907387889119,-17.508206664229053,61.75445928736934
SOXL_RSI14_lag1_lt_45 & SOXL_ATRpct_lag1_gt_q50 & SOXL_EMA20_lt_EMA50_lag1,3,11388.426366293494,1388.4263662934936,13.884263662934938,22.48301389592879,21,8.333333333333332,52.38095238095239,4,-26519.073878891195,-265.1907387889119,-17.508206664229053,61.75445928736934
SOXL_RSI14_lag1_lt_45 & SOXL_ATRpct_lag1_gt_q60 & SOXL_EMA20_lt_EMA50_lag1,3,11388.426366293494,1388.4263662934936,13.884263662934938,22.48301389592879,21,8.333333333333332,52.38095238095239,4,-26519.073878891195,-265.1907387889119,-17.508206664229053,61.75445928736934
SOXL_RSI14_lag1_lt_45 & SOXL_EMA20_lt_EMA50_lag1 & SOXL_Px_lt_EMA20_lag1,3,11388.426366293494,1388.4263662934936,13.884263662934938,22.48301389592879,21,8.333333333333332,52.38095238095239,4,-26519.073878891195,-265.1907387889119,-17.508206664229053,61.75445928736934
SOXL_ATRpct_lag1_gt_q50 & SOXL_EMA20_lt_EMA50_lag1 & SOXL_ret1_lag1_lt_-0.01,3,11318.659965518937,1318.6599655189366,13.186599655189358,18.402469298272752,20,7.936507936507936,55.00000000000001,21,-26588.840279665754,-265.8884027966575,-21.58875126188509,71.6566860754228
SOXL_ATRpct_lag1_gt_q50 & SOXL_EMA20_lt_EMA50_lag1 & SOXS_ret1_lag1_gt_0.01,3,11318.659965518937,1318.6599655189366,13.186599655189358,18.402469298272752,20,7.936507936507936,55.00000000000001,21,-26588.840279665754,-265.8884027966575,-21.58875126188509,71.6566860754228
SOXL_EMA20_lt_EMA50_lag1 & SOXL_ret1_lag1_lt_-0.01,2,11249.950105646707,1249.950105646707,12.499501056467066,18.89780663657211,22,8.73015873015873,54.54545454545454,25,-26657.550139537983,-266.5755013953798,-21.093413923585732,66.14260213816203
SOXL_EMA20_lt_EMA50_lag1 & SOXS_ret1_lag1_gt_0.01,2,11249.950105646707,1249.950105646707,12.499501056467066,18.89780663657211,22,8.73015873015873,54.54545454545454,25,-26657.550139537983,-266.5755013953798,-21.093413923585732,66.14260213816203
SOXL_EMA20_lt_EMA50_lag1 & SOXL_ret1_lag1_lt_-0.01 & SOXS_ret1_lag1_gt_0.01,3,11249.950105646707,1249.950105646707,12.499501056467066,18.89780663657211,22,8.73015873015873,54.54545454545454,25,-26657.550139537983,-266.5755013953798,-21.093413923585732,66.14260213816203
SOXL_ATRpct_lag1_gt_q40 & SOXL_EMA20_lt_EMA50_lag1 & SOXL_ret1_lag1_lt_-0.01,3,11177.77582827194,1177.7758282719406,11.777758282719407,19.418119361921537,21,8.333333333333332,52.38095238095239,23,-26729.724416912748,-267.29724416912745,-20.573101198236305,60.65344466784618
SOXL_ATRpct_lag1_gt_q40 & SOXL_EMA20_lt_EMA50_lag1 & SOXS_ret1_lag1_gt_0.01,3,11177.77582827194,1177.7758282719406,11.777758282719407,19.418119361921537,21,8.333333333333332,52.38095238095239,23,-26729.724416912748,-267.29724416912745,-20.573101198236305,60.65344466784618
SOXL_VolZ20_lag1_gt_0.5 & SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.03,3,11050.727046377066,1050.7270463770656,10.507270463770645,28.33837918029456,24,9.523809523809524,54.166666666666664,40,-26856.773198807623,-268.5677319880762,-11.652841379863283,37.07788083757809
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.02 & SOXS_ret1_lag1_gt_0.02,3,10588.919501216777,588.9195012167766,5.889195012167758,25.83749051618734,37,14.682539682539684,48.64864864864865,60,-27318.580743967912,-273.1858074396791,-14.153730043970501,22.793215960652795
SOXL_EMA20_lt_EMA50_lag1 & SOXL_Px_lt_EMA20_lag1,2,10475.21491461211,475.2149146121101,4.7521491461210985,24.36307528797386,27,10.714285714285714,48.148148148148145,5,-27432.28533057258,-274.32285330572574,-15.628145272183982,19.50553897630019
SOXL_ATRpct_lag1_gt_q40 & SOXL_EMA20_lt_EMA50_lag1 & SOXL_Px_lt_EMA20_lag1,3,10475.21491461211,475.2149146121101,4.7521491461210985,24.36307528797386,27,10.714285714285714,48.148148148148145,5,-27432.28533057258,-274.32285330572574,-15.628145272183982,19.50553897630019
SOXL_ATRpct_lag1_gt_q50 & SOXL_EMA20_lt_EMA50_lag1 & SOXL_Px_lt_EMA20_lag1,3,10475.21491461211,475.2149146121101,4.7521491461210985,24.36307528797386,27,10.714285714285714,48.148148148148145,5,-27432.28533057258,-274.32285330572574,-15.628145272183982,19.50553897630019
SOXL_ATRpct_lag1_gt_q60 & SOXL_EMA20_lt_EMA50_lag1 & SOXL_Px_lt_EMA20_lag1,3,10475.21491461211,475.2149146121101,4.7521491461210985,24.36307528797386,27,10.714285714285714,48.148148148148145,5,-27432.28533057258,-274.32285330572574,-15.628145272183982,19.50553897630019
SOXS_VolZ20_lag1_gt_0.5 & SOXS_ret1_lag1_gt_0.02,2,10439.072192623855,439.0721926238548,4.39072192623855,26.88698876228976,38,15.079365079365079,47.368421052631575,62,-27468.428052560834,-274.6842805256083,-13.104231797868081,16.330285124367432
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.01 & SOXS_ret1_lag1_gt_0.02,3,10439.072192623855,439.0721926238548,4.39072192623855,26.88698876228976,38,15.079365079365079,47.368421052631575,62,-27468.428052560834,-274.6842805256083,-13.104231797868081,16.330285124367432
SOXS_VolZ20_lag1_gt_0.5 & SOXS_ret1_lag1_gt_0.01 & SOXS_ret1_lag1_gt_0.02,3,10439.072192623855,439.0721926238548,4.39072192623855,26.88698876228976,38,15.079365079365079,47.368421052631575,62,-27468.428052560834,-274.6842805256083,-13.104231797868081,16.330285124367432
SOXL_ATRpct_lag1_gt_q40 & SOXL_MACD_hist_lag1_gt_0 & SOXS_ret1_lag1_gt_0.02,3,10435.481728966437,435.481728966437,4.354817289664381,13.100703432455981,20,7.936507936507936,45.0,30,-27472.018516218253,-274.7201851621825,-26.890517127701862,33.241095122233254
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.03,2,10363.52588009413,363.5258800941301,3.63525880094131,26.75939084045913,34,13.492063492063492,50.0,60,-27543.97436509056,-275.43974365090554,-13.231829719698712,13.584983389999055
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.01 & SOXL_ret1_lag1_lt_-0.03,3,10363.52588009413,363.5258800941301,3.63525880094131,26.75939084045913,34,13.492063492063492,50.0,60,-27543.97436509056,-275.43974365090554,-13.231829719698712,13.584983389999055
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.02 & SOXL_ret1_lag1_lt_-0.03,3,10363.52588009413,363.5258800941301,3.63525880094131,26.75939084045913,34,13.492063492063492,50.0,60,-27543.97436509056,-275.43974365090554,-13.231829719698712,13.584983389999055
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.03 & SOXS_ret1_lag1_gt_0.01,3,10363.52588009413,363.5258800941301,3.63525880094131,26.75939084045913,34,13.492063492063492,50.0,60,-27543.97436509056,-275.43974365090554,-13.231829719698712,13.584983389999055
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.03 & SOXS_ret1_lag1_gt_0.02,3,10363.52588009413,363.5258800941301,3.63525880094131,26.75939084045913,34,13.492063492063492,50.0,60,-27543.97436509056,-275.43974365090554,-13.231829719698712,13.584983389999055
SOXL_ATRpct_lag1_gt_q60 & SOXL_EMA20_lt_EMA50_lag1,2,10227.671567149318,227.67156714931843,2.27671567149319,26.150477044179205,35,13.88888888888889,48.57142857142857,5,-27679.82867803537,-276.79828678035364,-13.840743515978637,8.706210856677107
SOXL_ATRpct_lag1_gt_q40 & SOXL_ATRpct_lag1_gt_q60 & SOXL_EMA20_lt_EMA50_lag1,3,10227.671567149318,227.67156714931843,2.27671567149319,26.150477044179205,35,13.88888888888889,48.57142857142857,5,-27679.82867803537,-276.79828678035364,-13.840743515978637,8.706210856677107
SOXL_ATRpct_lag1_gt_q50 & SOXL_ATRpct_lag1_gt_q60 & SOXL_EMA20_lt_EMA50_lag1,3,10227.671567149318,227.67156714931843,2.27671567149319,26.150477044179205,35,13.88888888888889,48.57142857142857,5,-27679.82867803537,-276.79828678035364,-13.840743515978637,8.706210856677107
SOXL_ret1_lag1_lt_-0.01,1,10196.909704660446,196.90970466044564,1.9690970466044622,38.87601969660194,88,34.92063492063492,51.13636363636363,117,-27710.590540524245,-277.10590540524237,-1.1152008635559056,5.06506854861114
SOXL_ATRpct_lag1_gt_q60 & SOXL_MACD_hist_lag1_gt_0,2,9857.10064516428,-142.89935483571935,-1.4289935483571936,22.251695168569384,23,9.126984126984127,47.82608695652174,9,-28050.399600020406,-280.50399600020404,-17.739525391588458,-6.421953642325881
SOXL_ATRpct_lag1_gt_q40 & SOXL_ATRpct_lag1_gt_q60 & SOXL_MACD_hist_lag1_gt_0,3,9857.10064516428,-142.89935483571935,-1.4289935483571936,22.251695168569384,23,9.126984126984127,47.82608695652174,9,-28050.399600020406,-280.50399600020404,-17.739525391588458,-6.421953642325881
SOXL_ATRpct_lag1_gt_q50 & SOXL_ATRpct_lag1_gt_q60 & SOXL_MACD_hist_lag1_gt_0,3,9857.10064516428,-142.89935483571935,-1.4289935483571936,22.251695168569384,23,9.126984126984127,47.82608695652174,9,-28050.399600020406,-280.50399600020404,-17.739525391588458,-6.421953642325881
SOXL_ATRpct_lag1_gt_q50 & SOXL_MACD_hist_lag1_gt_0 & SOXL_EMA20_lt_EMA50_lag1,3,9707.969191843069,-292.030808156931,-2.9203080815693117,22.251695168569384,26,10.317460317460316,46.15384615384615,5,-28199.53105334162,-281.99531053341616,-17.739525391588458,-13.123980260588228
SOXL_ATRpct_lag1_gt_q40 & SOXL_MACD_hist_lag1_gt_0 & SOXL_EMA20_lt_EMA50_lag1,3,9682.808701206388,-317.1912987936121,-3.1719129879361208,22.251695168569384,28,11.11111111111111,46.42857142857143,7,-28224.6915439783,-282.246915439783,-17.739525391588458,-14.254702681782472
SOXS_VolZ20_lag1_gt_1.5 & SOXL_MACD_hist_lag1_gt_0,2,9681.78767499746,-318.2123250025397,-3.1821232500253926,15.276084671382334,20,7.936507936507936,45.0,28,-28225.71257018723,-282.2571257018722,-24.715135888775507,-20.83075158641057
SOXS_VolZ20_lag1_gt_0.5 & SOXS_VolZ20_lag1_gt_1.5 & SOXL_MACD_hist_lag1_gt_0,3,9681.78767499746,-318.2123250025397,-3.1821232500253926,15.276084671382334,20,7.936507936507936,45.0,28,-28225.71257018723,-282.2571257018722,-24.715135888775507,-20.83075158641057
SOXS_VolZ20_lag1_gt_1.0 & SOXS_VolZ20_lag1_gt_1.5 & SOXL_MACD_hist_lag1_gt_0,3,9681.78767499746,-318.2123250025397,-3.1821232500253926,15.276084671382334,20,7.936507936507936,45.0,28,-28225.71257018723,-282.2571257018722,-24.715135888775507,-20.83075158641057
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.02,2,9586.864940205025,-413.13505979497495,-4.131350597949746,32.85566464394346,38,15.079365079365079,47.368421052631575,62,-28320.635304979663,-283.2063530497966,-7.135555916214379,-12.574241436662925
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.01 & SOXL_ret1_lag1_lt_-0.02,3,9586.864940205025,-413.13505979497495,-4.131350597949746,32.85566464394346,38,15.079365079365079,47.368421052631575,62,-28320.635304979663,-283.2063530497966,-7.135555916214379,-12.574241436662925
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.02 & SOXS_ret1_lag1_gt_0.01,3,9586.864940205025,-413.13505979497495,-4.131350597949746,32.85566464394346,38,15.079365079365079,47.368421052631575,62,-28320.635304979663,-283.2063530497966,-7.135555916214379,-12.574241436662925
SOXL_MACD_hist_lag1_gt_0 & SOXL_EMA20_lt_EMA50_lag1,2,9231.633530685653,-768.3664693143473,-7.683664693143477,22.251695168569384,32,12.698412698412698,43.75,3,-28675.866714499036,-286.75866714499034,-17.739525391588458,-34.53069366147296
SOXL_ATRpct_lag1_gt_q40 & SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.01,3,8710.627495232426,-1289.3725047675744,-12.89372504767574,25.414286301618805,27,10.714285714285714,40.74074074074074,35,-29196.872749952265,-291.9687274995226,-14.576934258539037,-50.734161465925
SOXL_ATRpct_lag1_gt_q40 & SOXL_MACD_hist_lag1_gt_0 & SOXS_ret1_lag1_gt_0.01,3,8710.627495232426,-1289.3725047675744,-12.89372504767574,25.414286301618805,27,10.714285714285714,40.74074074074074,35,-29196.872749952265,-291.9687274995226,-14.576934258539037,-50.734161465925
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.03,2,8053.556306696917,-1946.443693303083,-19.464436933030825,23.406361734783705,22,8.73015873015873,45.45454545454545,38,-29853.94393848777,-298.53943938487765,-16.584858825374138,-83.15874612885752
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.01 & SOXL_ret1_lag1_lt_-0.03,3,8053.556306696917,-1946.443693303083,-19.464436933030825,23.406361734783705,22,8.73015873015873,45.45454545454545,38,-29853.94393848777,-298.53943938487765,-16.584858825374138,-83.15874612885752
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.02 & SOXL_ret1_lag1_lt_-0.03,3,8053.556306696917,-1946.443693303083,-19.464436933030825,23.406361734783705,22,8.73015873015873,45.45454545454545,38,-29853.94393848777,-298.53943938487765,-16.584858825374138,-83.15874612885752
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.03 & SOXS_ret1_lag1_gt_0.01,3,8053.556306696917,-1946.443693303083,-19.464436933030825,23.406361734783705,22,8.73015873015873,45.45454545454545,38,-29853.94393848777,-298.53943938487765,-16.584858825374138,-83.15874612885752
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.03 & SOXS_ret1_lag1_gt_0.02,3,8053.556306696917,-1946.443693303083,-19.464436933030825,23.406361734783705,22,8.73015873015873,45.45454545454545,38,-29853.94393848777,-298.53943938487765,-16.584858825374138,-83.15874612885752
SOXS_VolZ20_lag1_gt_0.5 & SOXS_ret1_lag1_gt_0.01,2,7921.339748670917,-2078.6602513290827,-20.78660251329083,44.01869062085338,46,18.253968253968253,43.47826086956522,72,-29986.16049651377,-299.86160496513764,4.027470060695535,-47.22221906219855
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.01 & SOXS_ret1_lag1_gt_0.01,3,7921.339748670917,-2078.6602513290827,-20.78660251329083,44.01869062085338,46,18.253968253968253,43.47826086956522,72,-29986.16049651377,-299.86160496513764,4.027470060695535,-47.22221906219855
SOXS_VolZ20_lag1_gt_1.0 & SOXL_MACD_hist_lag1_gt_0,2,7891.256367998661,-2108.7436320013394,-21.087436320013396,38.78663496517651,33,13.095238095238097,42.42424242424242,36,-30016.24387718603,-300.16243877186025,-1.2045855949813316,-54.367790190992736
SOXS_VolZ20_lag1_gt_0.5 & SOXS_VolZ20_lag1_gt_1.0 & SOXL_MACD_hist_lag1_gt_0,3,7891.256367998661,-2108.7436320013394,-21.087436320013396,38.78663496517651,33,13.095238095238097,42.42424242424242,36,-30016.24387718603,-300.16243877186025,-1.2045855949813316,-54.367790190992736
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.02 & SOXS_ret1_lag1_gt_0.02,3,7806.568971635607,-2193.4310283643927,-21.93431028364393,23.508388747777257,24,9.523809523809524,41.66666666666667,38,-30100.931273549082,-301.00931273549077,-16.482831812380585,-93.30418396164151
SOXL_MACD_hist_lag1_gt_0 & SOXS_ret1_lag1_gt_0.02,2,7664.009890564315,-2335.9901094356846,-23.35990109435685,24.905234641203684,26,10.317460317460316,42.30769230769231,40,-30243.49035462037,-302.4349035462037,-15.085985918954158,-93.79514560248226
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.01 & SOXS_ret1_lag1_gt_0.02,3,7664.009890564315,-2335.9901094356846,-23.35990109435685,24.905234641203684,26,10.317460317460316,42.30769230769231,40,-30243.49035462037,-302.4349035462037,-15.085985918954158,-93.79514560248226
SOXL_MACD_hist_lag1_gt_0 & SOXS_ret1_lag1_gt_0.01 & SOXS_ret1_lag1_gt_0.02,3,7664.009890564315,-2335.9901094356846,-23.35990109435685,24.905234641203684,26,10.317460317460316,42.30769230769231,40,-30243.49035462037,-302.4349035462037,-15.085985918954158,-93.79514560248226
SOXS_VolZ20_lag1_gt_0.5 & SOXL_ret1_lag1_lt_-0.01,2,7475.12352431499,-2524.8764756850096,-25.248764756850093,47.17216835293209,47,18.650793650793652,42.5531914893617,74,-30432.3767208697,-304.32376720869695,7.180947792774248,-53.524706704055305
SOXS_VolZ20_lag1_gt_0.5 & SOXL_MACD_hist_lag1_gt_0,2,7306.543987252842,-2693.4560127471577,-26.934560127471574,44.01712255024926,51,20.238095238095237,43.13725490196079,50,-30600.956257931844,-306.0095625793184,4.02590199009142,-61.19109693443387
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.02,2,7067.814838791233,-2932.1851612087667,-29.32185161208767,30.746971298680574,25,9.920634920634921,40.0,40,-30839.685406393455,-308.3968540639345,-9.244249261477268,-95.36500791330279
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.01 & SOXL_ret1_lag1_lt_-0.02,3,7067.814838791233,-2932.1851612087667,-29.32185161208767,30.746971298680574,25,9.920634920634921,40.0,40,-30839.685406393455,-308.3968540639345,-9.244249261477268,-95.36500791330279
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.02 & SOXS_ret1_lag1_gt_0.01,3,7067.814838791233,-2932.1851612087667,-29.32185161208767,30.746971298680574,25,9.920634920634921,40.0,40,-30839.685406393455,-308.3968540639345,-9.244249261477268,-95.36500791330279
SOXS_VolZ20_lag1_gt_0.5 & SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.01,3,6288.496958659551,-3711.5030413404493,-37.11503041340449,42.44710973720559,20,7.936507936507936,30.0,34,-31619.003286525138,-316.19003286525134,2.4558891770477445,-87.43829825678935
SOXL_MACD_hist_lag1_gt_0 & SOXS_ret1_lag1_gt_0.01,2,6168.026807787119,-3831.9731922128813,-38.31973192212881,41.97702764247727,40,15.873015873015872,40.0,57,-31739.47343739757,-317.39473437397567,1.9858070823194254,-91.28738758852097
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.01 & SOXS_ret1_lag1_gt_0.01,3,6168.026807787119,-3831.9731922128813,-38.31973192212881,41.97702764247727,40,15.873015873015872,40.0,57,-31739.47343739757,-317.39473437397567,1.9858070823194254,-91.28738758852097
SOXL_MACD_hist_lag1_gt_0,1,6062.497216760029,-3937.502783239971,-39.37502783239971,51.71315734000795,129,51.19047619047619,44.96124031007752,21,-31845.00302842466,-318.45003028424657,11.721936779850111,-76.1412179370784
SOXL_MACD_hist_lag1_gt_0 & SOXL_ret1_lag1_lt_-0.01,2,5820.576285372814,-4179.423714627186,-41.79423714627186,45.24551409461135,41,16.26984126984127,39.02439024390244,59,-32086.923959811873,-320.8692395981187,5.2542935344535096,-92.37211242395735
